tweet_id,retweets,favorites,text,created_at
718631497683582976,7582,18009,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,Sat Apr 09 02:47:55 +0000 2016
718613305783398402,454,2331,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Sat Apr 09 01:35:37 +0000 2016
718540630683709445,962,2324,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,Fri Apr 08 20:46:50 +0000 2016
718460005985447936,498,2575,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,Fri Apr 08 15:26:28 +0000 2016
718454725339934721,1428,4638,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",Fri Apr 08 15:05:29 +0000 2016
718246886998687744,467,1827,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Fri Apr 08 01:19:36 +0000 2016
718234618122661888,940,3693,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Fri Apr 08 00:30:51 +0000 2016
717841801130979328,565,2340,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Wed Apr 06 22:29:56 +0000 2016
717790033953034240,1038,2727,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",Wed Apr 06 19:04:14 +0000 2016
717537687239008257,1748,5527,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,Wed Apr 06 02:21:30 +0000 2016
717428917016076293,426,1542,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,Tue Apr 05 19:09:17 +0000 2016
717421804990701568,793,3001,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Tue Apr 05 18:41:02 +0000 2016
717047459982213120,1819,5991,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Mon Apr 04 17:53:31 +0000 2016
717009362452090881,910,3092,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Mon Apr 04 15:22:08 +0000 2016
716802964044845056,1106,4097,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Mon Apr 04 01:41:58 +0000 2016
716791146589110272,1502,7875,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Mon Apr 04 00:55:01 +0000 2016
716730379797970944,410,1177,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",Sun Apr 03 20:53:33 +0000 2016
716447146686459905,5553,12478,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,Sun Apr 03 02:08:05 +0000 2016
716439118184652801,200,2282,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,Sun Apr 03 01:36:11 +0000 2016
716285507865542656,994,2659,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Sat Apr 02 15:25:47 +0000 2016
716080869887381504,1806,6483,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,Sat Apr 02 01:52:38 +0000 2016
715928423106027520,835,3051,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Fri Apr 01 15:46:52 +0000 2016
715758151270801409,1358,3548,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,Fri Apr 01 04:30:16 +0000 2016
715733265223708672,1607,4470,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,Fri Apr 01 02:51:22 +0000 2016
715704790270025728,543,2650,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,Fri Apr 01 00:58:13 +0000 2016
715696743237730304,1224,3740,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Fri Apr 01 00:26:15 +0000 2016
715680795826982913,1514,4098,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Thu Mar 31 23:22:53 +0000 2016
715360349751484417,1488,5225,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Thu Mar 31 02:09:32 +0000 2016
715342466308784130,649,2913,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Thu Mar 31 00:58:29 +0000 2016
715220193576927233,614,2314,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Wed Mar 30 16:52:36 +0000 2016
715200624753819648,1767,4919,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Wed Mar 30 15:34:51 +0000 2016
715009755312439296,1162,3962,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Wed Mar 30 02:56:24 +0000 2016
714982300363173890,983,3557,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Wed Mar 30 01:07:18 +0000 2016
714962719905021952,4022,7018,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,Tue Mar 29 23:49:30 +0000 2016
714957620017307648,1340,3961,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Tue Mar 29 23:29:14 +0000 2016
714631576617938945,943,3128,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Tue Mar 29 01:53:39 +0000 2016
714606013974974464,877,3476,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,Tue Mar 29 00:12:05 +0000 2016
714485234495041536,1072,2543,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,Mon Mar 28 16:12:09 +0000 2016
714258258790387713,696,2904,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Mon Mar 28 01:10:13 +0000 2016
714251586676113411,791,3129,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Mon Mar 28 00:43:43 +0000 2016
714214115368108032,830,2185,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,Sun Mar 27 22:14:49 +0000 2016
714141408463036416,1334,4136,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",Sun Mar 27 17:25:54 +0000 2016
713919462244790272,755,3150,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Sun Mar 27 02:43:58 +0000 2016
713909862279876608,517,1815,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,Sun Mar 27 02:05:49 +0000 2016
713900603437621249,694,2719,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,Sun Mar 27 01:29:02 +0000 2016
713761197720473600,1296,4644,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Sat Mar 26 16:15:05 +0000 2016
713411074226274305,1239,4237,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,Fri Mar 25 17:03:49 +0000 2016
713177543487135744,2718,6898,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Fri Mar 25 01:35:51 +0000 2016
713175907180089344,1395,4252,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Fri Mar 25 01:29:21 +0000 2016
712809025985978368,6375,18208,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Thu Mar 24 01:11:29 +0000 2016
712717840512598017,4704,11766,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,Wed Mar 23 19:09:09 +0000 2016
712668654853337088,1146,3971,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Wed Mar 23 15:53:42 +0000 2016
712438159032893441,1486,5079,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Wed Mar 23 00:37:48 +0000 2016
712309440758808576,25,225,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",Tue Mar 22 16:06:19 +0000 2016
712097430750289920,981,3610,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,Tue Mar 22 02:03:52 +0000 2016
712092745624633345,848,2816,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,Tue Mar 22 01:45:15 +0000 2016
712085617388212225,465,3128,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Tue Mar 22 01:16:55 +0000 2016
712065007010385924,591,2155,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,Mon Mar 21 23:55:01 +0000 2016
711998809858043904,123,0,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,Mon Mar 21 19:31:59 +0000 2016
711968124745228288,2186,7692,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,Mon Mar 21 17:30:03 +0000 2016
711743778164514816,944,2717,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Mon Mar 21 02:38:34 +0000 2016
711732680602345472,3863,8408,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,Mon Mar 21 01:54:29 +0000 2016
711694788429553666,17371,31386,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,Sun Mar 20 23:23:54 +0000 2016
711652651650457602,862,3684,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,Sun Mar 20 20:36:28 +0000 2016
711363825979756544,1076,3464,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",Sun Mar 20 01:28:47 +0000 2016
711306686208872448,705,3161,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,Sat Mar 19 21:41:44 +0000 2016
711008018775851008,579,2863,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Sat Mar 19 01:54:56 +0000 2016
710997087345876993,1321,4377,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,Sat Mar 19 01:11:29 +0000 2016
710844581445812225,647,2434,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,Fri Mar 18 15:05:29 +0000 2016
710833117892898816,504,2568,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Fri Mar 18 14:19:56 +0000 2016
710658690886586372,533,2212,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,Fri Mar 18 02:46:49 +0000 2016
710609963652087808,2267,4583,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,Thu Mar 17 23:33:12 +0000 2016
710588934686908417,1763,4336,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,Thu Mar 17 22:09:38 +0000 2016
710296729921429505,700,2275,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,Thu Mar 17 02:48:31 +0000 2016
710283270106132480,495,2065,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Thu Mar 17 01:55:02 +0000 2016
710272297844797440,1188,4323,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,Thu Mar 17 01:11:26 +0000 2016
710269109699739648,1064,2290,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",Thu Mar 17 00:58:46 +0000 2016
710153181850935296,852,2789,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,Wed Mar 16 17:18:07 +0000 2016
710140971284037632,842,2629,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,Wed Mar 16 16:29:35 +0000 2016
710117014656950272,1883,5210,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,Wed Mar 16 14:54:24 +0000 2016
709918798883774466,1031,3348,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,Wed Mar 16 01:46:45 +0000 2016
709901256215666688,98,639,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",Wed Mar 16 00:37:03 +0000 2016
709852847387627521,1140,3351,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,Tue Mar 15 21:24:41 +0000 2016
709566166965075968,1136,3384,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,Tue Mar 15 02:25:31 +0000 2016
709556954897764353,1016,3132,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,Tue Mar 15 01:48:55 +0000 2016
709519240576036864,226,1434,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,Mon Mar 14 23:19:03 +0000 2016
709449600415961088,541,2109,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,Mon Mar 14 18:42:20 +0000 2016
709409458133323776,646,2523,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,Mon Mar 14 16:02:49 +0000 2016
709225125749587968,541,2296,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,Mon Mar 14 03:50:21 +0000 2016
709207347839836162,5464,11937,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,Mon Mar 14 02:39:42 +0000 2016
709198395643068416,609,2350,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",Mon Mar 14 02:04:08 +0000 2016
709179584944730112,637,1928,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,Mon Mar 14 00:49:23 +0000 2016
709158332880297985,391,1949,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,Sun Mar 13 23:24:56 +0000 2016
709042156699303936,1547,4520,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,Sun Mar 13 15:43:18 +0000 2016
708853462201716736,626,1725,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,Sun Mar 13 03:13:29 +0000 2016
708845821941387268,852,2843,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,Sun Mar 13 02:43:08 +0000 2016
708834316713893888,474,1617,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,Sun Mar 13 01:57:25 +0000 2016
708810915978854401,6551,15767,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,Sun Mar 13 00:24:26 +0000 2016
708738143638450176,776,2643,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,Sat Mar 12 19:35:15 +0000 2016
708711088997666817,677,2423,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,Sat Mar 12 17:47:45 +0000 2016
708479650088034305,645,2438,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,Sat Mar 12 02:28:06 +0000 2016
708469915515297792,774,2969,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,Sat Mar 12 01:49:25 +0000 2016
708400866336894977,9519,15218,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,Fri Mar 11 21:15:02 +0000 2016
708356463048204288,1254,3423,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,Fri Mar 11 18:18:36 +0000 2016
708349470027751425,704,2253,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,Fri Mar 11 17:50:48 +0000 2016
708149363256774660,1477,4122,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,Fri Mar 11 04:35:39 +0000 2016
708130923141795840,814,3235,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,Fri Mar 11 03:22:23 +0000 2016
708119489313951744,933,2576,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,Fri Mar 11 02:36:57 +0000 2016
708109389455101952,530,1874,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,Fri Mar 11 01:56:49 +0000 2016
708026248782585858,1828,4209,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,Thu Mar 10 20:26:26 +0000 2016
707995814724026368,1073,2993,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,Thu Mar 10 18:25:30 +0000 2016
707983188426153984,2,48,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),Thu Mar 10 17:35:20 +0000 2016
707969809498152960,912,2574,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,Thu Mar 10 16:42:10 +0000 2016
707776935007539200,910,3142,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,Thu Mar 10 03:55:45 +0000 2016
707741517457260545,583,2382,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,Thu Mar 10 01:35:01 +0000 2016
707738799544082433,2326,3900,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,Thu Mar 10 01:24:13 +0000 2016
707693576495472641,950,3245,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,Wed Mar 09 22:24:31 +0000 2016
707629649552134146,823,2455,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,Wed Mar 09 18:10:30 +0000 2016
707610948723478529,6010,16232,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,Wed Mar 09 16:56:11 +0000 2016
707420581654872064,663,2155,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,Wed Mar 09 04:19:44 +0000 2016
707411934438625280,568,2199,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",Wed Mar 09 03:45:22 +0000 2016
707387676719185920,1208,3346,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,Wed Mar 09 02:08:59 +0000 2016
707377100785885184,1027,3121,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,Wed Mar 09 01:26:57 +0000 2016
707315916783140866,602,2372,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,Tue Mar 08 21:23:50 +0000 2016
707297311098011648,741,2672,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,Tue Mar 08 20:09:54 +0000 2016
707059547140169728,642,2485,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,Tue Mar 08 04:25:07 +0000 2016
707038192327901184,748,2095,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,Tue Mar 08 03:00:15 +0000 2016
707021089608753152,1285,3904,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tue Mar 08 01:52:18 +0000 2016
707014260413456384,568,2213,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,Tue Mar 08 01:25:10 +0000 2016
706904523814649856,7461,13947,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,Mon Mar 07 18:09:06 +0000 2016
706901761596989440,550,1946,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,Mon Mar 07 17:58:08 +0000 2016
706681918348251136,928,3158,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Mon Mar 07 03:24:33 +0000 2016
706644897839910912,1039,2446,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,Mon Mar 07 00:57:27 +0000 2016
706593038911545345,602,2063,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,Sun Mar 06 21:31:22 +0000 2016
706538006853918722,1361,3331,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",Sun Mar 06 17:52:42 +0000 2016
706516534877929472,977,2986,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,Sun Mar 06 16:27:23 +0000 2016
706346369204748288,879,3300,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,Sun Mar 06 05:11:12 +0000 2016
706310011488698368,7488,20333,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,Sun Mar 06 02:46:44 +0000 2016
706291001778950144,454,1633,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,Sun Mar 06 01:31:11 +0000 2016
706265994973601792,886,2617,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",Sat Mar 05 23:51:49 +0000 2016
706169069255446529,2102,3739,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",Sat Mar 05 17:26:40 +0000 2016
706166467411222528,1519,4932,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,Sat Mar 05 17:16:20 +0000 2016
706153300320784384,364,1416,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,Sat Mar 05 16:24:01 +0000 2016
705975130514706432,693,2971,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,Sat Mar 05 04:36:02 +0000 2016
705970349788291072,849,3038,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,Sat Mar 05 04:17:02 +0000 2016
705898680587526145,527,2278,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,Fri Mar 04 23:32:15 +0000 2016
705786532653883392,492,1853,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",Fri Mar 04 16:06:36 +0000 2016
705591895322394625,1094,3037,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",Fri Mar 04 03:13:11 +0000 2016
705475953783398401,870,2840,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,Thu Mar 03 19:32:29 +0000 2016
705442520700944385,1527,4213,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,Thu Mar 03 17:19:38 +0000 2016
705428427625635840,1590,3648,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,Thu Mar 03 16:23:38 +0000 2016
705239209544720384,718,2867,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Thu Mar 03 03:51:44 +0000 2016
705223444686888960,758,2477,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,Thu Mar 03 02:49:06 +0000 2016
705102439679201280,492,2050,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Wed Mar 02 18:48:16 +0000 2016
705066031337840642,582,2091,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,Wed Mar 02 16:23:36 +0000 2016
